2023-09-27T11:15:16.474475062Z,4
2023-09-27T14:12:51.266955725Z,6
2023-09-27T15:31:50.960186452Z,5
2023-09-27T15:32:38.663037499Z,5
2023-09-27T15:47:04.582105791Z,5
2023-09-27T15:53:05.657202339Z,5
2023-09-27T16:17:32.739830507Z,4
2023-09-27T16:24:47.312853562Z,4
2023-09-27T16:26:47.956735476Z,5
2023-09-27T16:28:47.596495869Z,5
2023-09-27T16:30:48.197586883Z,4
2023-09-27T16:32:47.854633633Z,4
2023-09-27T16:34:47.541433160Z,4
2023-09-27T16:36:48.170333412Z,5
2023-09-27T16:38:47.781898439Z,4
2023-09-27T16:40:47.424228057Z,4
2023-09-27T16:42:48.050186103Z,5
2023-09-27T16:44:47.678343511Z,4
2023-09-27T16:46:47.254242364Z,4
2023-09-27T16:48:47.857977474Z,4
2023-09-27T16:50:47.432122826Z,4
2023-09-27T16:52:48.074697648Z,4
2023-09-27T16:54:47.714137349Z,4
2023-09-27T16:56:47.330142902Z,5
2023-09-27T16:58:47.945833706Z,5
2023-09-27T17:00:47.543503612Z,5
2023-09-27T17:02:48.193029121Z,4
